Código Ámbito;Ámbito;Código área (FAO);Área;Código Elemento;Elemento;Código Producto (FAO);Producto;Código año;Año;Unidad;Valor;Grupo productos
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;260;Aceitunas, olivas;2017;2017;toneladas;6549499.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;260;Aceitunas, olivas;2018;2018;toneladas;9819570.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2000;2000;toneladas;63843.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2001;2001;toneladas;74981.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2002;2002;toneladas;74204.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2003;2003;toneladas;76609.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2004;2004;toneladas;76297.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2005;2005;toneladas;74994.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2006;2006;toneladas;79824.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2007;2007;toneladas;82116.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2008;2008;toneladas;73585.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2009;2009;toneladas;71931.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2010;2010;toneladas;97378.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2011;2011;toneladas;83426.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2012;2012;toneladas;76337.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2013;2013;toneladas;69400.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2014;2014;toneladas;77401.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2015;2015;toneladas;86636.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2016;2016;toneladas;91509.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2017;2017;toneladas;92936.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;572;Aguacates;2018;2018;toneladas;89590.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2000;2000;toneladas;162833.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2001;2001;toneladas;183016.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2002;2002;toneladas;195178.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2003;2003;toneladas;170161.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2004;2004;toneladas;165425.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2005;2005;toneladas;136400.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2006;2006;toneladas;145372.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2007;2007;toneladas;151674.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2008;2008;toneladas;133610.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2009;2009;toneladas;154587.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2010;2010;toneladas;136561.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2011;2011;toneladas;140762.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2012;2012;toneladas;154363.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2013;2013;toneladas;173600.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2014;2014;toneladas;177420.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2015;2015;toneladas;178416.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2016;2016;toneladas;209795.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2017;2017;toneladas;274712.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;406;Ajo;2018;2018;toneladas;273480.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2000;2000;toneladas;142498.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2001;2001;toneladas;134767.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2002;2002;toneladas;127549.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2003;2003;toneladas;143840.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2004;2004;toneladas;121486.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2005;2005;toneladas;137167.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2006;2006;toneladas;156872.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2007;2007;toneladas;89023.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2008;2008;toneladas;109108.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2009;2009;toneladas;95221.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2010;2010;toneladas;78715.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2011;2011;toneladas;86880.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2012;2012;toneladas;118114.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2013;2013;toneladas;131800.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2014;2014;toneladas;136446.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2015;2015;toneladas;153667.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2016;2016;toneladas;139605.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2017;2017;toneladas;162872.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;526;Albaricoques;2018;2018;toneladas;176290.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2000;2000;toneladas;290189.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2001;2001;toneladas;277377.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2002;2002;toneladas;289417.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2003;2003;toneladas;306484.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2004;2004;toneladas;300216.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2005;2005;toneladas;200135.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2006;2006;toneladas;228219.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2007;2007;toneladas;226281.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2008;2008;toneladas;203301.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2009;2009;toneladas;194099.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2010;2010;toneladas;166662.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2011;2011;toneladas;182120.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2012;2012;toneladas;195342.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2013;2013;toneladas;199900.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2014;2014;toneladas;234091.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2015;2015;toneladas;204111.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2016;2016;toneladas;225619.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2017;2017;toneladas;223150.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;366;Alcachofas;2018;2018;toneladas;208460.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2000;2000;toneladas;81.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2001;2001;toneladas;82.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2002;2002;toneladas;82.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2003;2003;toneladas;82.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2004;2004;toneladas;82.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2005;2005;toneladas;82.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2006;2006;toneladas;83.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2007;2007;toneladas;83.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2008;2008;toneladas;66.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2009;2009;toneladas;190.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2010;2010;toneladas;113.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2011;2011;toneladas;93.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2012;2012;toneladas;792.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2013;2013;toneladas;734.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2014;2014;toneladas;887.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2015;2015;toneladas;1663.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2016;2016;toneladas;2499.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;461;Algarrobas;2017;2017;toneladas;1233.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2000;2000;toneladas;294600.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2001;2001;toneladas;318234.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2002;2002;toneladas;304505.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2003;2003;toneladas;295056.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2004;2004;toneladas;351587.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2005;2005;toneladas;343823.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2006;2006;toneladas;145079.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2007;2007;toneladas;127165.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2008;2008;toneladas;55731.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2009;2009;toneladas;79220.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2010;2010;toneladas;115088.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2011;2011;toneladas;182781.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2012;2012;toneladas;190700.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2013;2013;toneladas;145356.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2014;2014;toneladas;226200.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2015;2015;toneladas;193000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2016;2016;toneladas;165600.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2017;2017;toneladas;198500.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;328;Algodón con semilla;2018;2018;toneladas;212587.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;767;Algodón, fibra;2000;2000;toneladas;96108.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;767;Algodón, fibra;2001;2001;toneladas;103994.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;767;Algodón, fibra;2002;2002;toneladas;101745.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;767;Algodón, fibra;2003;2003;toneladas;96454.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;767;Algodón, fibra;2004;2004;toneladas;115104.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;767;Algodón, fibra;2005;2005;toneladas;113360.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;767;Algodón, fibra;2006;2006;toneladas;47782.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;767;Algodón, fibra;2007;2007;toneladas;41772.0;Cultivos y derivados
